value	HGNC ID
FGL2	HGNC:3696
FGR	HGNC:3697
FH	HGNC:3700
FHAD1	HGNC:29408
FHAD1-AS1	HGNC:41241
FHDC1	HGNC:29363
FHIP1A	HGNC:34237
FHIP1A-DT	HGNC:53123
FHIP1B	HGNC:25378
FHIP2A	HGNC:29320
FHIP2B	HGNC:16492
FHIT	HGNC:3701
FHL1	HGNC:3702
FHL1P1	HGNC:56632
FHL2	HGNC:3703
FHL3	HGNC:3704
FHL5	HGNC:17371
FHOD1	HGNC:17905
FHOD3	HGNC:26178
FHP1	HGNC:39442
FIBCD1	HGNC:25922
FIBCD1-AS1	HGNC:55657
FIBIN	HGNC:33747
FIBP	HGNC:3705
FICD	HGNC:18416
FIG4	HGNC:16873
FIGLA	HGNC:24669
FIGN	HGNC:13285
FIGNL1	HGNC:13286
FIGNL2	HGNC:13287
FIGNL2-DT	HGNC:53299
FILIP1	HGNC:21015
FILIP1L	HGNC:24589
FILNC1	HGNC:53755
FIP1L1	HGNC:19124
FIRRE	HGNC:49627
FIS1	HGNC:21689
FITM1	HGNC:33714
FITM2	HGNC:16135
FIZ1	HGNC:25917
FJX1	HGNC:17166
FKBP1A	HGNC:3711
FKBP1A-SDCBP2	HGNC:41997
FKBP1AP1	HGNC:3714
FKBP1AP2	HGNC:3715
FKBP1AP3	HGNC:3716
FKBP1AP4	HGNC:3717
FKBP1B	HGNC:3712
FKBP1BP1	HGNC:52378
FKBP1C	HGNC:21376
FKBP2	HGNC:3718
FKBP3	HGNC:3719
FKBP4	HGNC:3720
FKBP4P1	HGNC:44038
FKBP4P2	HGNC:50371
FKBP4P6	HGNC:50375
FKBP4P7	HGNC:50376
FKBP4P8	HGNC:50377
FKBP5	HGNC:3721
FKBP6	HGNC:3722
FKBP7	HGNC:3723
FKBP8	HGNC:3724
FKBP9	HGNC:3725
FKBP9P1	HGNC:23568
FKBP10	HGNC:18169
FKBP11	HGNC:18624
FKBP14	HGNC:18625
FKBP14-AS1	HGNC:40990
FKBP15	HGNC:23397
FKBPL	HGNC:13949
FKRP	HGNC:17997
FKTN	HGNC:3622
FKTN-AS1	HGNC:55797
FLACC1	HGNC:14439
FLAD1	HGNC:24671
FLCN	HGNC:27310
FLG	HGNC:3748
FLG-AS1	HGNC:27913
FLG2	HGNC:33276
FLI1	HGNC:3749
FLICR	HGNC:53589
FLII	HGNC:3750
FLNA	HGNC:3754
FLNB	HGNC:3755
FLNB-AS1	HGNC:40239
FLNC	HGNC:3756
FLNC-AS1	HGNC:53474
FLOT1	HGNC:3757
FLOT2	HGNC:3758
FLRT1	HGNC:3760
FLRT2	HGNC:3761
FLRT2-AS1	HGNC:55912
FLRT3	HGNC:3762
FLT1	HGNC:3763
FLT1P1	HGNC:44609
FLT3	HGNC:3765
FLT3LG	HGNC:3766
FLT4	HGNC:3767
FLVCR1	HGNC:24682
FLVCR1-DT	HGNC:39077
FLVCR2	HGNC:20105
FLVCR2-AS1	HGNC:55854
FLYWCH1	HGNC:25404
FLYWCH1P1	HGNC:38033
FLYWCH2	HGNC:25178
FMC1	HGNC:26946
FMC1-LUC7L2	HGNC:44671
FMN1	HGNC:3768
FMN2	HGNC:14074
FMN2P1	HGNC:54909
FMNL1	HGNC:1212
FMNL1-AS1	HGNC:55717
FMNL1-DT	HGNC:55311
FMNL2	HGNC:18267
FMNL3	HGNC:23698
FMO1	HGNC:3769
FMO2	HGNC:3770
FMO3	HGNC:3771
FMO4	HGNC:3772
FMO5	HGNC:3773
FMO6P	HGNC:24024
FMO7P	HGNC:32208
FMO8P	HGNC:32209
FMO9P	HGNC:32210
FMO10P	HGNC:32211
FMO11P	HGNC:32212
FMOD	HGNC:3774
FMR1	HGNC:3775
FMR1-AS1	HGNC:39081
FMR1-IT1	HGNC:41333
FMR1NB	HGNC:26372
FN1	HGNC:3778
FN1-DT	HGNC:55775
FN3K	HGNC:24822
FN3KRP	HGNC:25700
FNBP1	HGNC:17069
FNBP1L	HGNC:20851
FNBP1P1	HGNC:44528
FNBP1P2	HGNC:44527
FNBP4	HGNC:19752
FNDC1	HGNC:21184
FNDC1-AS1	HGNC:55706
FNDC1-IT1	HGNC:41460
FNDC3A	HGNC:20296
FNDC3B	HGNC:24670
FNDC3CP	HGNC:35452
FNDC4	HGNC:20239
FNDC5	HGNC:20240
FNDC7	HGNC:26668
FNDC8	HGNC:25286
FNDC9	HGNC:33547
FNDC10	HGNC:42951
FNDC11	HGNC:28764
FNIP1	HGNC:29418
FNIP2	HGNC:29280
FNTA	HGNC:3782
FNTAP1	HGNC:3783
FNTAP2	HGNC:3784
FNTB	HGNC:3785
FOCAD	HGNC:23377
FOCAD-AS1	HGNC:49789
FOLH1	HGNC:3788
FOLH1B	HGNC:13636
FOLR1	HGNC:3791
FOLR1P1	HGNC:3792
FOLR2	HGNC:3793
FOLR3	HGNC:3795
FOLR3P1	HGNC:38074
FOS	HGNC:3796
FOSB	HGNC:3797
FOSL1	HGNC:13718
FOSL1P1	HGNC:44055
FOSL2	HGNC:3798
FOSL2-AS1	HGNC:55784
FOXA1	HGNC:5021
FOXA2	HGNC:5022
FOXA3	HGNC:5023
FOXB1	HGNC:3799
FOXB2	HGNC:23315
FOXC1	HGNC:3800
FOXC2	HGNC:3801
FOXC2-AS1	HGNC:50665
FOXCUT	HGNC:50650
FOXD1	HGNC:3802
FOXD1-AS1	HGNC:50658
FOXD2	HGNC:3803
FOXD2-AS1	HGNC:44256
FOXD3	HGNC:3804
FOXD3-AS1	HGNC:40241
FOXD4	HGNC:3805
FOXD4L1	HGNC:18521
FOXD4L3	HGNC:18523
FOXD4L4	HGNC:23762
FOXD4L5	HGNC:18522
FOXD4L6	HGNC:31986
FOXE1	HGNC:3806
FOXE3	HGNC:3808
FOXF1	HGNC:3809
FOXF2	HGNC:3810
FOXF2-DT	HGNC:50662
FOXG1	HGNC:3811
FOXG1-AS1	HGNC:50663
FOXH1	HGNC:3814
FOXI1	HGNC:3815
FOXI2	HGNC:32448
FOXI3	HGNC:35123
FOXJ1	HGNC:3816
FOXJ2	HGNC:24818
FOXJ3	HGNC:29178
FOXK1	HGNC:23480
FOXK2	HGNC:6036
FOXL1	HGNC:3817
FOXL2	HGNC:1092
FOXL2NB	HGNC:34428
FOXL3	HGNC:54201
FOXL3-OT1	HGNC:54640
FOXM1	HGNC:3818
FOXN1	HGNC:12765
FOXN2	HGNC:5281
FOXN3	HGNC:1928
FOXN3-AS1	HGNC:44290
FOXN3-AS2	HGNC:30119
FOXN3P1	HGNC:43882
FOXN3P2	HGNC:54995
FOXN4	HGNC:21399
FOXO1	HGNC:3819
FOXO1B	HGNC:3820
FOXO3	HGNC:3821
FOXO3B	HGNC:3822
FOXO4	HGNC:7139
FOXO6	HGNC:24814
FOXO6-AS1	HGNC:41066
FOXP1	HGNC:3823
FOXP1-AS1	HGNC:41942
FOXP1-DT	HGNC:56284
FOXP1-IT1	HGNC:41335
FOXP2	HGNC:13875
FOXP3	HGNC:6106
FOXP4	HGNC:20842
FOXP4-AS1	HGNC:50332
FOXQ1	HGNC:20951
FOXR1	HGNC:29980
FOXR2	HGNC:30469
FOXRED1	HGNC:26927
FOXRED2	HGNC:26264
FOXS1	HGNC:3735
FPGS	HGNC:3824
FPGT	HGNC:3825
FPGT-TNNI3K	HGNC:42952
FPR1	HGNC:3826
FPR2	HGNC:3827
FPR3	HGNC:3828
FRA1A	HGNC:3868
FRA1B	HGNC:3869
FRA1C	HGNC:3870
FRA1D	HGNC:3871
FRA1E	HGNC:3872
FRA1F	HGNC:3873
FRA1G	HGNC:3874
FRA1H	HGNC:3875
FRA1I	HGNC:3876
FRA1J	HGNC:3877
FRA1K	HGNC:3878
FRA1L	HGNC:3879
FRA1M	HGNC:3880
FRA2A	HGNC:3885
FRA2B	HGNC:3886
FRA2C	HGNC:3887
FRA2D	HGNC:3888
FRA2E	HGNC:3889
FRA2F	HGNC:3890
FRA2G	HGNC:3891
FRA2H	HGNC:3892
FRA2I	HGNC:3893
FRA2J	HGNC:3894
FRA2K	HGNC:3895
FRA3A	HGNC:3896
FRA3B	HGNC:3897
FRA3C	HGNC:3898
FRA3D	HGNC:3899
FRA4A	HGNC:3900
FRA4B	HGNC:3901
FRA4C	HGNC:3902
FRA4D	HGNC:3903
FRA5A	HGNC:3905
FRA5B	HGNC:3906
FRA5C	HGNC:3907
FRA5D	HGNC:3908
FRA5E	HGNC:3909
FRA5F	HGNC:3910
FRA5G	HGNC:3911
FRA6A	HGNC:3912
FRA6B	HGNC:3913
FRA6C	HGNC:3914
FRA6D	HGNC:3915
FRA6E	HGNC:3916
FRA6F	HGNC:3917
FRA6G	HGNC:3918
FRA7A	HGNC:3919
FRA7B	HGNC:3920
FRA7C	HGNC:3921
FRA7D	HGNC:3922
FRA7E	HGNC:3923
FRA7F	HGNC:3924
FRA7G	HGNC:3925
FRA7H	HGNC:3926
FRA7I	HGNC:3927
FRA7J	HGNC:3928
FRA8A	HGNC:3929
FRA8B	HGNC:3930
FRA8C	HGNC:3931
FRA8D	HGNC:3932
FRA8E	HGNC:3933
FRA9A	HGNC:3935
FRA9B	HGNC:3936
FRA9C	HGNC:3937
FRA9D	HGNC:3938
FRA9E	HGNC:3939
FRA9F	HGNC:3940
FRA10A	HGNC:3829
FRA10AC1	HGNC:1162
FRA10B	HGNC:3830
FRA10C	HGNC:3831
FRA10D	HGNC:3832
FRA10E	HGNC:3833
FRA10F	HGNC:3834
FRA10G	HGNC:3835
FRA11A	HGNC:3836
FRA11B	HGNC:3837
FRA11C	HGNC:3838
FRA11D	HGNC:3839
FRA11E	HGNC:3840
FRA11F	HGNC:3841
FRA11G	HGNC:3842
FRA11H	HGNC:3843
FRA11I	HGNC:3844
FRA12A	HGNC:3845
FRA12B	HGNC:3846
FRA12C	HGNC:3847
FRA12D	HGNC:3848
FRA12E	HGNC:3849
FRA13A	HGNC:3850
FRA13B	HGNC:3851
FRA13C	HGNC:3852
FRA13D	HGNC:3853
FRA14B	HGNC:3854
FRA14C	HGNC:3855
FRA15A	HGNC:3856
FRA16A	HGNC:3857
FRA16B	HGNC:3858
FRA16C	HGNC:3859
FRA16D	HGNC:3860
FRA16E	HGNC:3861
FRA17A	HGNC:3862
FRA17B	HGNC:3863
FRA18A	HGNC:3864
FRA18B	HGNC:3865
FRA18C	HGNC:16929
FRA19A	HGNC:3866
FRA19B	HGNC:3867
FRA20A	HGNC:3881
FRA20B	HGNC:3882
FRA22A	HGNC:3883
FRA22B	HGNC:3884
FRAS1	HGNC:19185
FRAT1	HGNC:3944
FRAT2	HGNC:16048
FRAXA	HGNC:3945
FRAXB	HGNC:3946
FRAXC	HGNC:3947
FRAXD	HGNC:3948
FRAXE	HGNC:3949
FREM1	HGNC:23399
FREM2	HGNC:25396
FREM2-AS1	HGNC:39964
FREM3	HGNC:25172
FREY1	HGNC:37213
FRG1	HGNC:3954
FRG1-DT	HGNC:51590
FRG1BP	HGNC:15792
FRG1CP	HGNC:51762
FRG1DP	HGNC:51763
FRG1EP	HGNC:51764
FRG1FP	HGNC:51765
FRG1GP	HGNC:51766
FRG1HP	HGNC:51767
FRG1JP	HGNC:51768
FRG1KP	HGNC:51769
FRG2	HGNC:19136
FRG2B	HGNC:33518
FRG2C	HGNC:33626
FRG2DP	HGNC:27093
FRG2EP	HGNC:51365
FRG2FP	HGNC:51366
FRG2GP	HGNC:51364
FRG2HP	HGNC:51794
FRG2IP	HGNC:51795
FRG2JP	HGNC:51796
FRG2KP	HGNC:51797
FRG2LP	HGNC:51798
FRG2MP	HGNC:51799
FRGCA	HGNC:51844
FRK	HGNC:3955
FRMD1	HGNC:21240
FRMD3	HGNC:24125
FRMD3-AS1	HGNC:55790
FRMD4A	HGNC:25491
FRMD4A-AS1	HGNC:56672
FRMD4B	HGNC:24886
FRMD5	HGNC:28214
FRMD6	HGNC:19839
FRMD6-AS1	HGNC:20129
FRMD6-AS2	HGNC:43637
FRMD7	HGNC:8079
FRMD8	HGNC:25462
FRMD8P1	HGNC:24690
FRMPD1	HGNC:29159
FRMPD2	HGNC:28572
FRMPD2B	HGNC:16843
FRMPD3	HGNC:29382
FRMPD3-AS1	HGNC:41239
FRMPD4	HGNC:29007
FRMPD4-AS1	HGNC:41222
FRRS1	HGNC:27622
FRRS1L	HGNC:1362
FRS2	HGNC:16971
FRS3	HGNC:16970
FRY	HGNC:20367
FRY-AS1	HGNC:39725
FRYL	HGNC:29127
FRZB	HGNC:3959
FSBP	HGNC:43653
FSCB	HGNC:20494
FSCN1	HGNC:11148
FSCN1P1	HGNC:49669
FSCN2	HGNC:3960
FSCN3	HGNC:3961
FSD1	HGNC:13745
FSD1L	HGNC:13753
FSD2	HGNC:18024
FSHB	HGNC:3964
FSHR	HGNC:3969
FSIP1	HGNC:21674
FSIP2	HGNC:21675
FSIP2-AS1	HGNC:40978
FSIP2-AS2	HGNC:54061
FSIP2LP	HGNC:55625
FST	HGNC:3971
FSTL1	HGNC:3972
FSTL3	HGNC:3973
FSTL4	HGNC:21389
FSTL5	HGNC:21386
FTCD	HGNC:3974
FTCD-AS1	HGNC:40243
FTCDNL1	HGNC:48661
FTH1	HGNC:3976
FTH1P1	HGNC:3979
FTH1P2	HGNC:3989
FTH1P3	HGNC:3990
FTH1P4	HGNC:3991
FTH1P5	HGNC:3996
FTH1P6	HGNC:39088
FTH1P7	HGNC:3994
FTH1P8	HGNC:3995
FTH1P9	HGNC:39089
FTH1P10	HGNC:3980
FTH1P11	HGNC:3981
FTH1P12	HGNC:3982
FTH1P13	HGNC:3983
FTH1P14	HGNC:39090
FTH1P15	HGNC:3985
FTH1P16	HGNC:3986
FTH1P19	HGNC:33525
FTH1P20	HGNC:37639
FTH1P21	HGNC:3997
FTH1P22	HGNC:37640
FTH1P23	HGNC:37641
FTH1P24	HGNC:37642
FTH1P25	HGNC:37643
FTH1P26	HGNC:37644
FTH1P27	HGNC:39091
FTHL17	HGNC:3987
FTHL18P	HGNC:3988
FTL	HGNC:3999
FTLP1	HGNC:16547
FTLP2	HGNC:4001
FTLP3	HGNC:4000
FTLP4	HGNC:37952
FTLP5	HGNC:37953
FTLP6	HGNC:37954
FTLP7	HGNC:37955
FTLP8	HGNC:37956
FTLP9	HGNC:37958
FTLP10	HGNC:37959
FTLP11	HGNC:37960
FTLP12	HGNC:37961
FTLP13	HGNC:37963
FTLP14	HGNC:37964
FTLP15	HGNC:37965
FTLP16	HGNC:37966
FTLP17	HGNC:37967
FTLP18	HGNC:37968
FTLP19	HGNC:37969
FTMT	HGNC:17345
FTO	HGNC:24678
FTO-IT1	HGNC:43758
FTOP1	HGNC:43759
FTSJ1	HGNC:13254
FTSJ3	HGNC:17136
FTX	HGNC:37190
FUBP1	HGNC:4004
FUBP3	HGNC:4005
FUCA1	HGNC:4006
FUCA1P1	HGNC:4007
FUCA2	HGNC:4008
FUNDC1	HGNC:28746
FUNDC2	HGNC:24925
FUNDC2P1	HGNC:17253
FUNDC2P2	HGNC:17247
FUNDC2P3	HGNC:37970
FUNDC2P4	HGNC:37971
FUOM	HGNC:24733
FURIN	HGNC:8568
FUS	HGNC:4010
FUT1	HGNC:4012
FUT2	HGNC:4013
FUT3	HGNC:4014
FUT4	HGNC:4015
FUT5	HGNC:4016
FUT6	HGNC:4017
FUT7	HGNC:4018
FUT8	HGNC:4019
FUT8-AS1	HGNC:44294
FUT9	HGNC:4020
FUT10	HGNC:19234
FUT11	HGNC:19233
FUZ	HGNC:26219
FXN	HGNC:3951
FXNP1	HGNC:20012
FXNP2	HGNC:51607
FXR1	HGNC:4023
FXR2	HGNC:4024
FXYD1	HGNC:4025
FXYD2	HGNC:4026
FXYD3	HGNC:4027
FXYD4	HGNC:4028
FXYD5	HGNC:4029
FXYD6	HGNC:4030
FXYD6-AS1	HGNC:56067
FXYD6-FXYD2	HGNC:39978
FXYD6P1	HGNC:4031
FXYD6P2	HGNC:4032
FXYD6P3	HGNC:31124
FXYD7	HGNC:4034
FYB1	HGNC:4036
FYB2	HGNC:27295
FYCO1	HGNC:14673
FYN	HGNC:4037
FYTTD1	HGNC:25407
FYTTD1P1	HGNC:38035
FZD1	HGNC:4038
FZD2	HGNC:4040
FZD3	HGNC:4041
FZD4	HGNC:4042
FZD4-DT	HGNC:54219
FZD5	HGNC:4043
FZD6	HGNC:4044
FZD7	HGNC:4045
FZD8	HGNC:4046
FZD9	HGNC:4047
FZD10	HGNC:4039
FZD10-AS1	HGNC:48632
FZR1	HGNC:24824
G2E3	HGNC:20338
G2E3-AS1	HGNC:53463
G2E3P1	HGNC:56525
G3BP1	HGNC:30292
G3BP1P1	HGNC:54590
G3BP2	HGNC:30291
G6PC1	HGNC:4056
G6PC2	HGNC:28906
G6PC3	HGNC:24861
G6PD	HGNC:4057
G6PR	HGNC:4059
GAA	HGNC:4065
GAB1	HGNC:4066
GAB2	HGNC:14458
GAB3	HGNC:17515
GAB4	HGNC:18325
GABARAP	HGNC:4067
GABARAPL1	HGNC:4068
GABARAPL1-AS1	HGNC:54822
GABARAPL2	HGNC:13291
GABARAPL3	HGNC:4069
GABBR1	HGNC:4070
GABBR2	HGNC:4507
GABPA	HGNC:4071
GABPAP	HGNC:4072
GABPB1	HGNC:4074
GABPB1-AS1	HGNC:44157
GABPB1-IT1	HGNC:25469
GABPB2	HGNC:28441
GABRA1	HGNC:4075
GABRA2	HGNC:4076
GABRA3	HGNC:4077
GABRA4	HGNC:4078
GABRA5	HGNC:4079
GABRA6	HGNC:4080
GABRB1	HGNC:4081
GABRB2	HGNC:4082
GABRB3	HGNC:4083
GABRD	HGNC:4084
GABRE	HGNC:4085
GABRG1	HGNC:4086
GABRG2	HGNC:4087
GABRG3	HGNC:4088
GABRG3-AS1	HGNC:40249
GABRP	HGNC:4089
GABRQ	HGNC:14454
GABRR1	HGNC:4090
GABRR2	HGNC:4091
GABRR3	HGNC:17969
GACAT1	HGNC:48336
GACAT2	HGNC:50516
GACAT3	HGNC:50847
GAD1	HGNC:4092
GAD2	HGNC:4093
GAD3P	HGNC:55684
GADD45A	HGNC:4095
GADD45AP1	HGNC:2725
GADD45B	HGNC:4096
GADD45G	HGNC:4097
GADD45GIP1	HGNC:29996
GADL1	HGNC:27949
GAGE1	HGNC:4098
GAGE2A	HGNC:4099
GAGE2B	HGNC:31957
GAGE2C	HGNC:31958
GAGE2D	HGNC:31959
GAGE2E	HGNC:31960
GAGE4	HGNC:4101
GAGE5	HGNC:4102
GAGE6	HGNC:4103
GAGE7	HGNC:4104
GAGE8	HGNC:4106
GAGE10	HGNC:30968
GAGE12B	HGNC:26779
GAGE12C	HGNC:28402
GAGE12D	HGNC:31904
GAGE12E	HGNC:31905
GAGE12F	HGNC:31906
GAGE12G	HGNC:31907
GAGE12H	HGNC:31908
GAGE12I	HGNC:4105
GAGE12J	HGNC:17778
GAGE13	HGNC:29081
GAK	HGNC:4113
GAL	HGNC:4114
GAL3ST1	HGNC:24240
GAL3ST2	HGNC:24869
GAL3ST3	HGNC:24144
GAL3ST4	HGNC:24145
GALC	HGNC:4115
GALE	HGNC:4116
GALK1	HGNC:4118
GALK2	HGNC:4119
GALM	HGNC:24063
GALNS	HGNC:4122
GALNT1	HGNC:4123
GALNT2	HGNC:4124
GALNT3	HGNC:4125
GALNT4	HGNC:4126
GALNT5	HGNC:4127
GALNT6	HGNC:4128
GALNT7	HGNC:4129
GALNT7-DT	HGNC:55604
GALNT8	HGNC:4130
GALNT9	HGNC:4131
GALNT9-AS1	HGNC:56353
GALNT10	HGNC:19873
GALNT11	HGNC:19875
GALNT12	HGNC:19877
GALNT13	HGNC:23242
GALNT14	HGNC:22946
GALNT15	HGNC:21531
GALNT16	HGNC:23233
GALNT16-AS1	HGNC:55435
GALNT17	HGNC:16347
GALNT18	HGNC:30488
GALNTL5	HGNC:21725
GALNTL6	HGNC:33844
GALNTL6-AS1	HGNC:54079
GALP	HGNC:24840
GALR1	HGNC:4132
GALR2	HGNC:4133
GALR3	HGNC:4134
GALT	HGNC:4135
GAMT	HGNC:4136
GAMTP1	HGNC:33982
GAMTP2	HGNC:37697
GAN	HGNC:4137
GANAB	HGNC:4138
GANC	HGNC:4139
GAP43	HGNC:4140
GAPDH	HGNC:4141
GAPDH-DT	HGNC:55492
GAPDHP1	HGNC:4159
GAPDHP2	HGNC:16577
GAPDHP14	HGNC:4160
GAPDHP15	HGNC:13950
GAPDHP16	HGNC:23768
GAPDHP17	HGNC:37765
GAPDHP19	HGNC:23947
GAPDHP20	HGNC:37772
GAPDHP21	HGNC:37773
GAPDHP22	HGNC:37774
GAPDHP23	HGNC:37775
GAPDHP24	HGNC:37776
GAPDHP25	HGNC:37777
GAPDHP26	HGNC:37778
GAPDHP27	HGNC:37779
GAPDHP28	HGNC:37780
GAPDHP29	HGNC:37781
GAPDHP30	HGNC:37782
GAPDHP31	HGNC:37783
GAPDHP32	HGNC:37784
GAPDHP33	HGNC:37785
GAPDHP34	HGNC:37786
GAPDHP35	HGNC:37789
GAPDHP36	HGNC:37790
GAPDHP37	HGNC:37791
GAPDHP38	HGNC:37792
GAPDHP39	HGNC:37796
GAPDHP40	HGNC:37797
GAPDHP41	HGNC:37798
GAPDHP42	HGNC:37799
GAPDHP43	HGNC:37800
GAPDHP44	HGNC:37801
GAPDHP45	HGNC:37802
GAPDHP46	HGNC:37804
GAPDHP47	HGNC:37803
GAPDHP48	HGNC:37805
GAPDHP49	HGNC:38555
GAPDHP50	HGNC:38556
GAPDHP51	HGNC:38557
GAPDHP52	HGNC:38558
GAPDHP53	HGNC:38559
GAPDHP54	HGNC:38560
GAPDHP55	HGNC:38561
GAPDHP56	HGNC:38562
GAPDHP57	HGNC:38563
GAPDHP58	HGNC:4142
GAPDHP59	HGNC:4152
GAPDHP60	HGNC:4153
GAPDHP61	HGNC:4155
GAPDHP62	HGNC:4156
GAPDHP63	HGNC:4157
GAPDHP64	HGNC:4158
GAPDHP65	HGNC:4143
GAPDHP66	HGNC:4144
GAPDHP67	HGNC:4145
GAPDHP68	HGNC:4146
GAPDHP69	HGNC:4147
GAPDHP70	HGNC:4148
GAPDHP71	HGNC:4149
GAPDHP72	HGNC:22955
GAPDHP73	HGNC:22956
GAPDHP74	HGNC:50647
GAPDHP75	HGNC:50648
GAPDHP76	HGNC:50649
GAPDHP77	HGNC:55049
GAPDHS	HGNC:24864
GAPLINC	HGNC:51308
GAPT	HGNC:26588
GAPVD1	HGNC:23375
GAR1	HGNC:14264
GAR1-DT	HGNC:55191
GAREM1	HGNC:26136
GAREM2	HGNC:27172
GARIN1A	HGNC:27998
GARIN1B	HGNC:30704
GARIN2	HGNC:20101
GARIN3	HGNC:28397
GARIN3P1	HGNC:49805
GARIN4	HGNC:26541
GARIN5A	HGNC:25107
GARIN5B	HGNC:25278
GARIN6	HGNC:28594
GARNL3	HGNC:25425
GARRE1	HGNC:29016
GARS1	HGNC:4162
GARS1-DT	HGNC:48951
GARS1P1	HGNC:50480
GART	HGNC:4163
GAS1	HGNC:4165
GAS1RR	HGNC:52261
GAS2	HGNC:4167
GAS2L1	HGNC:16955
GAS2L1P1	HGNC:50293
GAS2L1P2	HGNC:27986
GAS2L2	HGNC:24846
GAS2L3	HGNC:27475
GAS5	HGNC:16355
GAS5-AS1	HGNC:44119
GAS6	HGNC:4168
GAS6-AS1	HGNC:39826
GAS6-DT	HGNC:43694
GAS7	HGNC:4169
GAS8	HGNC:4166
GAS8-AS1	HGNC:1197
GASAL1	HGNC:53461
GASK1A	HGNC:24485
GASK1B	HGNC:25312
GASK1B-AS1	HGNC:53132
GAST	HGNC:4164
GATA1	HGNC:4170
GATA2	HGNC:4171
GATA2-AS1	HGNC:51108
GATA3	HGNC:4172
GATA3-AS1	HGNC:33786
GATA4	HGNC:4173
GATA5	HGNC:15802
GATA6	HGNC:4174
GATA6-AS1	HGNC:48840
GATAD1	HGNC:29941
GATAD2A	HGNC:29989
GATAD2B	HGNC:30778
GATB	HGNC:8849
GATC	HGNC:25068
GATD1	HGNC:26616
GATD1-DT	HGNC:29907
GATD3	HGNC:1273
GATM	HGNC:4175
GAU1	HGNC:53880
GBA1	HGNC:4177
GBA2	HGNC:18986
GBA3	HGNC:19069
GBAP1	HGNC:4178
GBE1	HGNC:4180
GBF1	HGNC:4181
GBGT1	HGNC:20460
GBP1	HGNC:4182
GBP1P1	HGNC:39561
GBP2	HGNC:4183
GBP3	HGNC:4184
GBP4	HGNC:20480
GBP5	HGNC:19895
GBP6	HGNC:25395
GBP7	HGNC:29606
GBX1	HGNC:4185
GBX2	HGNC:4186
GBX2-AS1	HGNC:55714
GC	HGNC:4187
GCA	HGNC:15990
GCASPC	HGNC:52281
GCAT	HGNC:4188
GCATP1	HGNC:20013
GCAWKR	HGNC:53740
GCC1	HGNC:19095
GCC2	HGNC:23218
GCC2-AS1	HGNC:28126
GCDH	HGNC:4189
GCFC2	HGNC:1317
GCG	HGNC:4191
GCGR	HGNC:4192
GCH1	HGNC:4193
GCHFR	HGNC:4194
GCK	HGNC:4195
GCKR	HGNC:4196
GCLC	HGNC:4311
GCLC-AS1	HGNC:56649
GCLM	HGNC:4312
GCM1	HGNC:4197
GCM2	HGNC:4198
GCN1	HGNC:4199
GCNA	HGNC:15805
GCNAP1	HGNC:52401
GCNT1	HGNC:4203
GCNT1P1	HGNC:16532
GCNT1P2	HGNC:37972
GCNT1P3	HGNC:37973
GCNT1P4	HGNC:37974
GCNT1P5	HGNC:37975
GCNT2	HGNC:4204
GCNT2P1	HGNC:21623
GCNT3	HGNC:4205
GCNT4	HGNC:17973
GCNT7	HGNC:16099
GCOM1	HGNC:26424
GCSAM	HGNC:20253
GCSAML	HGNC:29583
GCSAML-AS1	HGNC:41244
GCSH	HGNC:4208
GCSHP1	HGNC:43922
GCSHP2	HGNC:43927
GCSHP3	HGNC:43929
GCSHP4	HGNC:43930
GCSHP5	HGNC:44195
GCSHP6	HGNC:56417
GCSIR	HGNC:54400
GDA	HGNC:4212
GDAP1	HGNC:15968
GDAP1L1	HGNC:4213
GDAP2	HGNC:18010
GDE1	HGNC:29644
GDF1	HGNC:4214
GDF2	HGNC:4217
GDF3	HGNC:4218
GDF5	HGNC:4220
GDF5-AS1	HGNC:33435
GDF6	HGNC:4221
GDF7	HGNC:4222
GDF9	HGNC:4224
GDF10	HGNC:4215
GDF11	HGNC:4216
GDF15	HGNC:30142
GDI1	HGNC:4226
GDI2	HGNC:4227
GDI2P1	HGNC:4228
GDI2P2	HGNC:37976
GDNF	HGNC:4232
GDNF-AS1	HGNC:43592
GDPD1	HGNC:20883
GDPD2	HGNC:25974
GDPD3	HGNC:28638
GDPD4	HGNC:24849
GDPD5	HGNC:28804
GDPGP1	HGNC:34360
GEM	HGNC:4234
GEMIN2	HGNC:10884
GEMIN2P1	HGNC:49561
GEMIN2P2	HGNC:49562
GEMIN4	HGNC:15717
GEMIN5	HGNC:20043
GEMIN6	HGNC:20044
GEMIN7	HGNC:20045
GEMIN7-AS1	HGNC:53773
GEMIN7P1	HGNC:54938
GEMIN8	HGNC:26044
GEMIN8P1	HGNC:31818
GEMIN8P2	HGNC:37977
GEMIN8P3	HGNC:37978
GEMIN8P4	HGNC:37979
GEN1	HGNC:26881
GET1	HGNC:12790
GET1-SH3BGR	HGNC:54635
GET1P1	HGNC:44010
GET3	HGNC:752
GET4	HGNC:21690
GFAP	HGNC:4235
GFER	HGNC:4236
GFI1	HGNC:4237
GFI1B	HGNC:4238
GFM1	HGNC:13780
GFM2	HGNC:29682
GFOD1	HGNC:21096
GFOD1-AS1	HGNC:40956
GFOD2	HGNC:28159
GFPT1	HGNC:4241
GFPT2	HGNC:4242
GFRA1	HGNC:4243
GFRA2	HGNC:4244
GFRA3	HGNC:4245
GFRA4	HGNC:13821
